row_id,respondent_id,y,wait,eff,se,cash,p_dce
10034,558,0,0.0,0.0,0.0,0.0,0.18576865
10036,558,0,6.0,0.95,2.0,200.0,0.35040084
10037,558,0,0.0,0.0,0.0,0.0,0.18576865
10039,558,0,3.0,0.95,1.0,800.0,0.61033366
10040,558,1,0.0,0.0,0.0,0.0,0.18576865
10042,558,0,1.0,0.5,1.0,800.0,0.53823425
10043,558,0,0.0,0.0,0.0,0.0,0.18576865
10368,577,1,1.0,0.95,3.0,200.0,0.42753168
10370,577,0,0.0,0.0,0.0,0.0,0.18576865
10371,577,0,3.0,0.7,1.0,800.0,0.55404722
10373,577,1,0.0,0.0,0.0,0.0,0.18576865
10376,577,0,0.0,0.0,0.0,0.0,0.18576865
10377,577,0,1.0,0.95,1.0,200.0,0.41704460
10378,577,1,3.0,0.5,3.0,200.0,0.30354117
10379,577,0,0.0,0.0,0.0,0.0,0.18576865
10380,577,0,3.0,0.7,2.0,50.0,0.29050416
10381,577,0,3.0,0.7,2.0,50.0,0.29050416
10382,577,1,0.0,0.0,0.0,0.0,0.18576865
10384,577,0,0.0,0.95,3.0,200.0,0.44246643
10385,577,0,0.0,0.0,0.0,0.0,0.18576865
10388,578,0,0.0,0.0,0.0,0.0,0.18576865
10389,578,0,3.0,0.7,1.0,200.0,0.33444754
10391,578,0,0.0,0.0,0.0,0.0,0.18576865
10392,578,0,3.0,0.7,3.0,200.0,0.34408355
10393,578,0,1.0,0.95,1.0,800.0,0.63882242
10394,578,1,0.0,0.0,0.0,0.0,0.18576865
10395,578,1,0.0,0.95,3.0,800.0,0.66240185
10396,578,0,3.0,0.7,3.0,200.0,0.34408355
10397,578,0,0.0,0.0,0.0,0.0,0.18576865
10398,578,0,1.0,0.5,1.0,50.0,0.27324280
10399,578,1,6.0,0.95,1.0,200.0,0.34552419
10400,578,0,0.0,0.0,0.0,0.0,0.18576865
10401,578,1,6.0,0.95,2.0,800.0,0.57148108
10402,578,0,1.0,0.5,2.0,50.0,0.27753189
10403,578,0,0.0,0.0,0.0,0.0,0.18576865
10404,579,1,6.0,0.95,2.0,50.0,0.30078316
10405,579,0,1.0,0.5,2.0,200.0,0.32509733
10406,579,0,0.0,0.0,0.0,0.0,0.18576865
10408,579,0,0.0,0.95,2.0,50.0,0.38250106
10409,579,0,0.0,0.0,0.0,0.0,0.18576865
10410,579,1,1.0,0.5,2.0,50.0,0.27753189
10412,579,0,0.0,0.0,0.0,0.0,0.18576865
10413,579,0,1.0,0.5,1.0,50.0,0.27324280
10414,579,1,0.0,0.95,1.0,800.0,0.65272244
10415,579,0,0.0,0.0,0.0,0.0,0.18576865
10416,579,0,0.0,0.95,2.0,800.0,0.65757854
10418,579,0,0.0,0.0,0.0,0.0,0.18576865
10419,579,0,1.0,0.7,2.0,800.0,0.58905808
10421,579,0,0.0,0.0,0.0,0.0,0.18576865
10512,585,1,1.0,0.95,3.0,200.0,0.42753168
10514,585,0,0.0,0.0,0.0,0.0,0.18576865
10515,585,0,3.0,0.7,1.0,800.0,0.55404722
10517,585,1,0.0,0.0,0.0,0.0,0.18576865
10520,585,0,0.0,0.0,0.0,0.0,0.18576865
10521,585,0,1.0,0.95,1.0,200.0,0.41704460
10522,585,1,3.0,0.5,3.0,200.0,0.30354117
10523,585,0,0.0,0.0,0.0,0.0,0.18576865
10524,585,0,3.0,0.7,2.0,50.0,0.29050416
10525,585,0,3.0,0.7,2.0,50.0,0.29050416
10526,585,1,0.0,0.0,0.0,0.0,0.18576865
10528,585,0,0.0,0.95,3.0,200.0,0.44246643
10529,585,0,0.0,0.0,0.0,0.0,0.18576865
10548,587,1,1.0,0.95,3.0,200.0,0.42753168
10550,587,0,0.0,0.0,0.0,0.0,0.18576865
10551,587,0,3.0,0.7,1.0,800.0,0.55404722
10553,587,1,0.0,0.0,0.0,0.0,0.18576865
10556,587,0,0.0,0.0,0.0,0.0,0.18576865
10557,587,0,1.0,0.95,1.0,200.0,0.41704460
10558,587,1,3.0,0.5,3.0,200.0,0.30354117
10559,587,0,0.0,0.0,0.0,0.0,0.18576865
10560,587,0,3.0,0.7,2.0,50.0,0.29050416
10561,587,0,3.0,0.7,2.0,50.0,0.29050416
10562,587,1,0.0,0.0,0.0,0.0,0.18576865
10564,587,0,0.0,0.95,3.0,200.0,0.44246643
10565,587,0,0.0,0.0,0.0,0.0,0.18576865
10568,588,0,0.0,0.0,0.0,0.0,0.18576865
10569,588,0,3.0,0.7,1.0,200.0,0.33444754
10571,588,0,0.0,0.0,0.0,0.0,0.18576865
10572,588,0,3.0,0.7,3.0,200.0,0.34408355
10573,588,0,1.0,0.95,1.0,800.0,0.63882242
10574,588,1,0.0,0.0,0.0,0.0,0.18576865
10575,588,1,0.0,0.95,3.0,800.0,0.66240185
10576,588,0,3.0,0.7,3.0,200.0,0.34408355
10577,588,0,0.0,0.0,0.0,0.0,0.18576865
10578,588,0,1.0,0.5,1.0,50.0,0.27324280
10579,588,1,6.0,0.95,1.0,200.0,0.34552419
10580,588,0,0.0,0.0,0.0,0.0,0.18576865
10581,588,1,6.0,0.95,2.0,800.0,0.57148108
10582,588,0,1.0,0.5,2.0,50.0,0.27753189
10583,588,0,0.0,0.0,0.0,0.0,0.18576865
10585,589,0,3.0,0.95,2.0,50.0,0.34045694
10586,589,0,0.0,0.0,0.0,0.0,0.18576865
10587,589,0,3.0,0.7,3.0,50.0,0.29495424
10589,589,1,0.0,0.0,0.0,0.0,0.18576865
10590,589,0,1.0,0.7,3.0,50.0,0.32084294
10591,589,1,1.0,0.95,2.0,200.0,0.42227938
10592,589,0,0.0,0.0,0.0,0.0,0.18576865
10594,589,0,6.0,0.95,2.0,200.0,0.35040084
10595,589,0,0.0,0.0,0.0,0.0,0.18576865
10597,589,0,3.0,0.95,1.0,800.0,0.61033366
10598,589,1,0.0,0.0,0.0,0.0,0.18576865
10600,589,0,1.0,0.5,1.0,800.0,0.53823425
10601,589,0,0.0,0.0,0.0,0.0,0.18576865
10602,590,1,1.0,0.95,3.0,200.0,0.42753168
10604,590,0,0.0,0.0,0.0,0.0,0.18576865
10605,590,0,3.0,0.7,1.0,800.0,0.55404722
10607,590,1,0.0,0.0,0.0,0.0,0.18576865
10610,590,0,0.0,0.0,0.0,0.0,0.18576865
10611,590,0,1.0,0.95,1.0,200.0,0.41704460
10612,590,1,3.0,0.5,3.0,200.0,0.30354117
10613,590,0,0.0,0.0,0.0,0.0,0.18576865
10614,590,0,3.0,0.7,2.0,50.0,0.29050416
10615,590,0,3.0,0.7,2.0,50.0,0.29050416
10616,590,1,0.0,0.0,0.0,0.0,0.18576865
10618,590,0,0.0,0.95,3.0,200.0,0.44246643
10619,590,0,0.0,0.0,0.0,0.0,0.18576865
10674,594,0,1.0,0.5,2.0,800.0,0.54357179
10676,594,0,0.0,0.0,0.0,0.0,0.18576865
10677,594,1,3.0,0.5,3.0,800.0,0.51866203
10679,594,0,0.0,0.0,0.0,0.0,0.18576865
10680,594,0,1.0,0.95,3.0,200.0,0.42753168
10681,594,1,1.0,0.7,1.0,50.0,0.31154864
10682,594,0,0.0,0.0,0.0,0.0,0.18576865
10683,594,1,3.0,0.95,3.0,800.0,0.62050764
10684,594,0,0.0,0.95,2.0,50.0,0.38250106
10685,594,0,0.0,0.0,0.0,0.0,0.18576865
10687,594,1,3.0,0.7,2.0,200.0,0.33924890
10688,594,0,0.0,0.0,0.0,0.0,0.18576865
10689,594,1,6.0,0.95,1.0,800.0,0.56620945
10691,594,0,0.0,0.0,0.0,0.0,0.18576865
10801,601,0,3.0,0.95,2.0,50.0,0.34045694
10802,601,0,0.0,0.0,0.0,0.0,0.18576865
10803,601,0,3.0,0.7,3.0,50.0,0.29495424
10805,601,1,0.0,0.0,0.0,0.0,0.18576865
10806,601,0,1.0,0.7,3.0,50.0,0.32084294
10807,601,1,1.0,0.95,2.0,200.0,0.42227938
10808,601,0,0.0,0.0,0.0,0.0,0.18576865
10810,601,0,6.0,0.95,2.0,200.0,0.35040084
10811,601,0,0.0,0.0,0.0,0.0,0.18576865
10813,601,0,3.0,0.95,1.0,800.0,0.61033366
10814,601,1,0.0,0.0,0.0,0.0,0.18576865
10816,601,0,1.0,0.5,1.0,800.0,0.53823425
10817,601,0,0.0,0.0,0.0,0.0,0.18576865
10854,604,1,6.0,0.95,2.0,50.0,0.30078316
10855,604,0,1.0,0.5,2.0,200.0,0.32509733
10856,604,0,0.0,0.0,0.0,0.0,0.18576865
10858,604,0,0.0,0.95,2.0,50.0,0.38250106
10859,604,0,0.0,0.0,0.0,0.0,0.18576865
10860,604,1,1.0,0.5,2.0,50.0,0.27753189
10862,604,0,0.0,0.0,0.0,0.0,0.18576865
10863,604,0,1.0,0.5,1.0,50.0,0.27324280
10864,604,1,0.0,0.95,1.0,800.0,0.65272244
10865,604,0,0.0,0.0,0.0,0.0,0.18576865
10866,604,0,0.0,0.95,2.0,800.0,0.65757854
10868,604,0,0.0,0.0,0.0,0.0,0.18576865
10869,604,0,1.0,0.7,2.0,800.0,0.58905808
10871,604,0,0.0,0.0,0.0,0.0,0.18576865
10890,606,0,1.0,0.5,2.0,800.0,0.54357179
10892,606,0,0.0,0.0,0.0,0.0,0.18576865
10893,606,1,3.0,0.5,3.0,800.0,0.51866203
10895,606,0,0.0,0.0,0.0,0.0,0.18576865
10896,606,0,1.0,0.95,3.0,200.0,0.42753168
10897,606,1,1.0,0.7,1.0,50.0,0.31154864
10898,606,0,0.0,0.0,0.0,0.0,0.18576865
10899,606,1,3.0,0.95,3.0,800.0,0.62050764
10900,606,0,0.0,0.95,2.0,50.0,0.38250106
10901,606,0,0.0,0.0,0.0,0.0,0.18576865
10903,606,1,3.0,0.7,2.0,200.0,0.33924890
10904,606,0,0.0,0.0,0.0,0.0,0.18576865
10905,606,1,6.0,0.95,1.0,800.0,0.56620945
10907,606,0,0.0,0.0,0.0,0.0,0.18576865
10944,609,0,1.0,0.7,3.0,200.0,0.37200915
10945,609,0,1.0,0.95,3.0,800.0,0.64868073
10946,609,1,0.0,0.0,0.0,0.0,0.18576865
10947,609,0,0.0,0.95,3.0,50.0,0.38759053
10948,609,0,1.0,0.95,3.0,50.0,0.37326795
10949,609,1,0.0,0.0,0.0,0.0,0.18576865
10950,609,0,6.0,0.95,1.0,50.0,0.29628210
10951,609,1,1.0,0.7,3.0,800.0,0.59425102
10952,609,0,0.0,0.0,0.0,0.0,0.18576865
10954,609,0,1.0,0.7,2.0,200.0,0.36700167
10955,609,1,0.0,0.0,0.0,0.0,0.18576865
10957,609,1,1.0,0.95,1.0,800.0,0.63882242
10958,609,0,0.0,0.0,0.0,0.0,0.18576865
10959,609,0,0.0,0.95,3.0,50.0,0.38759053
10960,609,0,0.0,0.95,3.0,800.0,0.66240185
10961,609,1,0.0,0.0,0.0,0.0,0.18576865
11018,613,0,0.0,0.0,0.0,0.0,0.18576865
11019,613,0,3.0,0.7,1.0,200.0,0.33444754
11021,613,0,0.0,0.0,0.0,0.0,0.18576865
11022,613,0,3.0,0.7,3.0,200.0,0.34408355
11023,613,0,1.0,0.95,1.0,800.0,0.63882242
11024,613,1,0.0,0.0,0.0,0.0,0.18576865
11025,613,1,0.0,0.95,3.0,800.0,0.66240185
11026,613,0,3.0,0.7,3.0,200.0,0.34408355
11027,613,0,0.0,0.0,0.0,0.0,0.18576865
11028,613,0,1.0,0.5,1.0,50.0,0.27324280
11029,613,1,6.0,0.95,1.0,200.0,0.34552419
11030,613,0,0.0,0.0,0.0,0.0,0.18576865
11031,613,1,6.0,0.95,2.0,800.0,0.57148108
11032,613,0,1.0,0.5,2.0,50.0,0.27753189
11033,613,0,0.0,0.0,0.0,0.0,0.18576865
11036,614,0,0.0,0.0,0.0,0.0,0.18576865
11037,614,0,3.0,0.7,1.0,200.0,0.33444754
11039,614,0,0.0,0.0,0.0,0.0,0.18576865
11040,614,0,3.0,0.7,3.0,200.0,0.34408355
11041,614,0,1.0,0.95,1.0,800.0,0.63882242
11042,614,1,0.0,0.0,0.0,0.0,0.18576865
11043,614,1,0.0,0.95,3.0,800.0,0.66240185
11044,614,0,3.0,0.7,3.0,200.0,0.34408355
11045,614,0,0.0,0.0,0.0,0.0,0.18576865
11046,614,0,1.0,0.5,1.0,50.0,0.27324280
11047,614,1,6.0,0.95,1.0,200.0,0.34552419
11048,614,0,0.0,0.0,0.0,0.0,0.18576865
11049,614,1,6.0,0.95,2.0,800.0,0.57148108
11050,614,0,1.0,0.5,2.0,50.0,0.27753189
11051,614,0,0.0,0.0,0.0,0.0,0.18576865
11214,624,1,6.0,0.95,2.0,50.0,0.30078316
11215,624,0,1.0,0.5,2.0,200.0,0.32509733
11216,624,0,0.0,0.0,0.0,0.0,0.18576865
11218,624,0,0.0,0.95,2.0,50.0,0.38250106
11219,624,0,0.0,0.0,0.0,0.0,0.18576865
11220,624,1,1.0,0.5,2.0,50.0,0.27753189
11222,624,0,0.0,0.0,0.0,0.0,0.18576865
11223,624,0,1.0,0.5,1.0,50.0,0.27324280
11224,624,1,0.0,0.95,1.0,800.0,0.65272244
11225,624,0,0.0,0.0,0.0,0.0,0.18576865
11226,624,0,0.0,0.95,2.0,800.0,0.65757854
11228,624,0,0.0,0.0,0.0,0.0,0.18576865
11229,624,0,1.0,0.7,2.0,800.0,0.58905808
11231,624,0,0.0,0.0,0.0,0.0,0.18576865
11268,627,1,1.0,0.95,3.0,200.0,0.42753168
11270,627,0,0.0,0.0,0.0,0.0,0.18576865
11271,627,0,3.0,0.7,1.0,800.0,0.55404722
11273,627,1,0.0,0.0,0.0,0.0,0.18576865
11276,627,0,0.0,0.0,0.0,0.0,0.18576865
11277,627,0,1.0,0.95,1.0,200.0,0.41704460
11278,627,1,3.0,0.5,3.0,200.0,0.30354117
11279,627,0,0.0,0.0,0.0,0.0,0.18576865
11280,627,0,3.0,0.7,2.0,50.0,0.29050416
11281,627,0,3.0,0.7,2.0,50.0,0.29050416
11282,627,1,0.0,0.0,0.0,0.0,0.18576865
11284,627,0,0.0,0.95,3.0,200.0,0.44246643
11285,627,0,0.0,0.0,0.0,0.0,0.18576865
11286,628,0,1.0,0.7,3.0,200.0,0.37200915
11287,628,0,1.0,0.95,3.0,800.0,0.64868073
11288,628,1,0.0,0.0,0.0,0.0,0.18576865
11289,628,0,0.0,0.95,3.0,50.0,0.38759053
11290,628,0,1.0,0.95,3.0,50.0,0.37326795
11291,628,1,0.0,0.0,0.0,0.0,0.18576865
11292,628,0,6.0,0.95,1.0,50.0,0.29628210
11293,628,1,1.0,0.7,3.0,800.0,0.59425102
11294,628,0,0.0,0.0,0.0,0.0,0.18576865
11296,628,0,1.0,0.7,2.0,200.0,0.36700167
11297,628,1,0.0,0.0,0.0,0.0,0.18576865
11299,628,1,1.0,0.95,1.0,800.0,0.63882242
11300,628,0,0.0,0.0,0.0,0.0,0.18576865
11301,628,0,0.0,0.95,3.0,50.0,0.38759053
11302,628,0,0.0,0.95,3.0,800.0,0.66240185
11303,628,1,0.0,0.0,0.0,0.0,0.18576865
11628,647,0,3.0,0.95,3.0,200.0,0.39808018
11629,647,1,3.0,0.5,2.0,200.0,0.29901649
11630,647,0,0.0,0.0,0.0,0.0,0.18576865
11631,647,0,3.0,0.5,3.0,200.0,0.30354117
11633,647,0,0.0,0.0,0.0,0.0,0.18576865
11634,647,0,3.0,0.5,3.0,50.0,0.25792433
11635,647,1,6.0,0.95,3.0,200.0,0.35530895
11636,647,0,0.0,0.0,0.0,0.0,0.18576865
11637,647,1,1.0,0.95,2.0,800.0,0.64376680
11638,647,0,3.0,0.5,1.0,200.0,0.29453072
11639,647,0,0.0,0.0,0.0,0.0,0.18576865
11640,647,0,3.0,0.7,1.0,800.0,0.55404722
11641,647,1,3.0,0.5,1.0,800.0,0.50792292
11642,647,0,0.0,0.0,0.0,0.0,0.18576865
11645,647,0,0.0,0.0,0.0,0.0,0.18576865
11646,648,0,1.0,0.5,2.0,800.0,0.54357179
11648,648,0,0.0,0.0,0.0,0.0,0.18576865
11649,648,1,3.0,0.5,3.0,800.0,0.51866203
11651,648,0,0.0,0.0,0.0,0.0,0.18576865
11652,648,0,1.0,0.95,3.0,200.0,0.42753168
11653,648,1,1.0,0.7,1.0,50.0,0.31154864
11654,648,0,0.0,0.0,0.0,0.0,0.18576865
11655,648,1,3.0,0.95,3.0,800.0,0.62050764
11656,648,0,0.0,0.95,2.0,50.0,0.38250106
11657,648,0,0.0,0.0,0.0,0.0,0.18576865
11659,648,1,3.0,0.7,2.0,200.0,0.33924890
11660,648,0,0.0,0.0,0.0,0.0,0.18576865
11661,648,1,6.0,0.95,1.0,800.0,0.56620945
11663,648,0,0.0,0.0,0.0,0.0,0.18576865
11700,651,1,1.0,0.95,3.0,200.0,0.42753168
11702,651,0,0.0,0.0,0.0,0.0,0.18576865
11703,651,0,3.0,0.7,1.0,800.0,0.55404722
11705,651,1,0.0,0.0,0.0,0.0,0.18576865
11708,651,0,0.0,0.0,0.0,0.0,0.18576865
11709,651,0,1.0,0.95,1.0,200.0,0.41704460
11710,651,1,3.0,0.5,3.0,200.0,0.30354117
11711,651,0,0.0,0.0,0.0,0.0,0.18576865
11712,651,0,3.0,0.7,2.0,50.0,0.29050416
11713,651,0,3.0,0.7,2.0,50.0,0.29050416
11714,651,1,0.0,0.0,0.0,0.0,0.18576865
11716,651,0,0.0,0.95,3.0,200.0,0.44246643
11717,651,0,0.0,0.0,0.0,0.0,0.18576865
11898,662,0,1.0,0.7,3.0,200.0,0.37200915
11899,662,0,1.0,0.95,3.0,800.0,0.64868073
11900,662,1,0.0,0.0,0.0,0.0,0.18576865
11901,662,0,0.0,0.95,3.0,50.0,0.38759053
11902,662,0,1.0,0.95,3.0,50.0,0.37326795
11903,662,1,0.0,0.0,0.0,0.0,0.18576865
11904,662,0,6.0,0.95,1.0,50.0,0.29628210
11905,662,1,1.0,0.7,3.0,800.0,0.59425102
11906,662,0,0.0,0.0,0.0,0.0,0.18576865
11908,662,0,1.0,0.7,2.0,200.0,0.36700167
11909,662,1,0.0,0.0,0.0,0.0,0.18576865
11911,662,1,1.0,0.95,1.0,800.0,0.63882242
11912,662,0,0.0,0.0,0.0,0.0,0.18576865
11913,662,0,0.0,0.95,3.0,50.0,0.38759053
11914,662,0,0.0,0.95,3.0,800.0,0.66240185
11915,662,1,0.0,0.0,0.0,0.0,0.18576865
11917,663,0,3.0,0.95,2.0,50.0,0.34045694
11918,663,0,0.0,0.0,0.0,0.0,0.18576865
11919,663,0,3.0,0.7,3.0,50.0,0.29495424
11921,663,1,0.0,0.0,0.0,0.0,0.18576865
11922,663,0,1.0,0.7,3.0,50.0,0.32084294
11923,663,1,1.0,0.95,2.0,200.0,0.42227938
11924,663,0,0.0,0.0,0.0,0.0,0.18576865
11926,663,0,6.0,0.95,2.0,200.0,0.35040084
11927,663,0,0.0,0.0,0.0,0.0,0.18576865
11929,663,0,3.0,0.95,1.0,800.0,0.61033366
11930,663,1,0.0,0.0,0.0,0.0,0.18576865
11932,663,0,1.0,0.5,1.0,800.0,0.53823425
11933,663,0,0.0,0.0,0.0,0.0,0.18576865
12024,669,1,1.0,0.95,3.0,200.0,0.42753168
12026,669,0,0.0,0.0,0.0,0.0,0.18576865
12027,669,0,3.0,0.7,1.0,800.0,0.55404722
12029,669,1,0.0,0.0,0.0,0.0,0.18576865
12032,669,0,0.0,0.0,0.0,0.0,0.18576865
12033,669,0,1.0,0.95,1.0,200.0,0.41704460
12034,669,1,3.0,0.5,3.0,200.0,0.30354117
12035,669,0,0.0,0.0,0.0,0.0,0.18576865
12036,669,0,3.0,0.7,2.0,50.0,0.29050416
12037,669,0,3.0,0.7,2.0,50.0,0.29050416
12038,669,1,0.0,0.0,0.0,0.0,0.18576865
12040,669,0,0.0,0.95,3.0,200.0,0.44246643
12041,669,0,0.0,0.0,0.0,0.0,0.18576865
12042,670,0,1.0,0.5,2.0,800.0,0.54357179
12044,670,0,0.0,0.0,0.0,0.0,0.18576865
12045,670,1,3.0,0.5,3.0,800.0,0.51866203
12047,670,0,0.0,0.0,0.0,0.0,0.18576865
12048,670,0,1.0,0.95,3.0,200.0,0.42753168
12049,670,1,1.0,0.7,1.0,50.0,0.31154864
12050,670,0,0.0,0.0,0.0,0.0,0.18576865
12051,670,1,3.0,0.95,3.0,800.0,0.62050764
12052,670,0,0.0,0.95,2.0,50.0,0.38250106
12053,670,0,0.0,0.0,0.0,0.0,0.18576865
12055,670,1,3.0,0.7,2.0,200.0,0.33924890
12056,670,0,0.0,0.0,0.0,0.0,0.18576865
12057,670,1,6.0,0.95,1.0,800.0,0.56620945
12059,670,0,0.0,0.0,0.0,0.0,0.18576865
12078,672,1,6.0,0.95,2.0,50.0,0.30078316
12079,672,0,1.0,0.5,2.0,200.0,0.32509733
12080,672,0,0.0,0.0,0.0,0.0,0.18576865
12082,672,0,0.0,0.95,2.0,50.0,0.38250106
12083,672,0,0.0,0.0,0.0,0.0,0.18576865
12084,672,1,1.0,0.5,2.0,50.0,0.27753189
12086,672,0,0.0,0.0,0.0,0.0,0.18576865
12087,672,0,1.0,0.5,1.0,50.0,0.27324280
12088,672,1,0.0,0.95,1.0,800.0,0.65272244
12089,672,0,0.0,0.0,0.0,0.0,0.18576865
12090,672,0,0.0,0.95,2.0,800.0,0.65757854
12092,672,0,0.0,0.0,0.0,0.0,0.18576865
12093,672,0,1.0,0.7,2.0,800.0,0.58905808
12095,672,0,0.0,0.0,0.0,0.0,0.18576865
12204,679,1,6.0,0.95,2.0,50.0,0.30078316
12205,679,0,1.0,0.5,2.0,200.0,0.32509733
12206,679,0,0.0,0.0,0.0,0.0,0.18576865
12208,679,0,0.0,0.95,2.0,50.0,0.38250106
12209,679,0,0.0,0.0,0.0,0.0,0.18576865
12210,679,1,1.0,0.5,2.0,50.0,0.27753189
12212,679,0,0.0,0.0,0.0,0.0,0.18576865
12213,679,0,1.0,0.5,1.0,50.0,0.27324280
12214,679,1,0.0,0.95,1.0,800.0,0.65272244
12215,679,0,0.0,0.0,0.0,0.0,0.18576865
12216,679,0,0.0,0.95,2.0,800.0,0.65757854
12218,679,0,0.0,0.0,0.0,0.0,0.18576865
12219,679,0,1.0,0.7,2.0,800.0,0.58905808
12221,679,0,0.0,0.0,0.0,0.0,0.18576865
12331,686,0,3.0,0.95,2.0,50.0,0.34045694
12332,686,0,0.0,0.0,0.0,0.0,0.18576865
12333,686,0,3.0,0.7,3.0,50.0,0.29495424
12335,686,1,0.0,0.0,0.0,0.0,0.18576865
12336,686,0,1.0,0.7,3.0,50.0,0.32084294
12337,686,1,1.0,0.95,2.0,200.0,0.42227938
12338,686,0,0.0,0.0,0.0,0.0,0.18576865
12340,686,0,6.0,0.95,2.0,200.0,0.35040084
12341,686,0,0.0,0.0,0.0,0.0,0.18576865
12343,686,0,3.0,0.95,1.0,800.0,0.61033366
12344,686,1,0.0,0.0,0.0,0.0,0.18576865
12346,686,0,1.0,0.5,1.0,800.0,0.53823425
12347,686,0,0.0,0.0,0.0,0.0,0.18576865
12420,691,1,1.0,0.95,3.0,200.0,0.42753168
12422,691,0,0.0,0.0,0.0,0.0,0.18576865
12423,691,0,3.0,0.7,1.0,800.0,0.55404722
12425,691,1,0.0,0.0,0.0,0.0,0.18576865
12428,691,0,0.0,0.0,0.0,0.0,0.18576865
12429,691,0,1.0,0.95,1.0,200.0,0.41704460
12430,691,1,3.0,0.5,3.0,200.0,0.30354117
12431,691,0,0.0,0.0,0.0,0.0,0.18576865
12432,691,0,3.0,0.7,2.0,50.0,0.29050416
12433,691,0,3.0,0.7,2.0,50.0,0.29050416
12434,691,1,0.0,0.0,0.0,0.0,0.18576865
12436,691,0,0.0,0.95,3.0,200.0,0.44246643
12437,691,0,0.0,0.0,0.0,0.0,0.18576865
12438,692,1,1.0,0.95,3.0,200.0,0.42753168
12440,692,0,0.0,0.0,0.0,0.0,0.18576865
12441,692,0,3.0,0.7,1.0,800.0,0.55404722
12443,692,1,0.0,0.0,0.0,0.0,0.18576865
12446,692,0,0.0,0.0,0.0,0.0,0.18576865
12447,692,0,1.0,0.95,1.0,200.0,0.41704460
12448,692,1,3.0,0.5,3.0,200.0,0.30354117
12449,692,0,0.0,0.0,0.0,0.0,0.18576865
12450,692,0,3.0,0.7,2.0,50.0,0.29050416
12451,692,0,3.0,0.7,2.0,50.0,0.29050416
12452,692,1,0.0,0.0,0.0,0.0,0.18576865
12454,692,0,0.0,0.95,3.0,200.0,0.44246643
12455,692,0,0.0,0.0,0.0,0.0,0.18576865
12511,696,0,3.0,0.95,2.0,50.0,0.34045694
12512,696,0,0.0,0.0,0.0,0.0,0.18576865
12513,696,0,3.0,0.7,3.0,50.0,0.29495424
12515,696,1,0.0,0.0,0.0,0.0,0.18576865
12516,696,0,1.0,0.7,3.0,50.0,0.32084294
12517,696,1,1.0,0.95,2.0,200.0,0.42227938
12518,696,0,0.0,0.0,0.0,0.0,0.18576865
12520,696,0,6.0,0.95,2.0,200.0,0.35040084
12521,696,0,0.0,0.0,0.0,0.0,0.18576865
12523,696,0,3.0,0.95,1.0,800.0,0.61033366
12524,696,1,0.0,0.0,0.0,0.0,0.18576865
12526,696,0,1.0,0.5,1.0,800.0,0.53823425
12527,696,0,0.0,0.0,0.0,0.0,0.18576865
12673,705,0,3.0,0.95,2.0,50.0,0.34045694
12674,705,0,0.0,0.0,0.0,0.0,0.18576865
12675,705,0,3.0,0.7,3.0,50.0,0.29495424
12677,705,1,0.0,0.0,0.0,0.0,0.18576865
12678,705,0,1.0,0.7,3.0,50.0,0.32084294
12679,705,1,1.0,0.95,2.0,200.0,0.42227938
12680,705,0,0.0,0.0,0.0,0.0,0.18576865
12682,705,0,6.0,0.95,2.0,200.0,0.35040084
12683,705,0,0.0,0.0,0.0,0.0,0.18576865
12685,705,0,3.0,0.95,1.0,800.0,0.61033366
12686,705,1,0.0,0.0,0.0,0.0,0.18576865
12688,705,0,1.0,0.5,1.0,800.0,0.53823425
12689,705,0,0.0,0.0,0.0,0.0,0.18576865
12744,709,1,1.0,0.95,3.0,200.0,0.42753168
12746,709,0,0.0,0.0,0.0,0.0,0.18576865
12747,709,0,3.0,0.7,1.0,800.0,0.55404722
12749,709,1,0.0,0.0,0.0,0.0,0.18576865
12752,709,0,0.0,0.0,0.0,0.0,0.18576865
12753,709,0,1.0,0.95,1.0,200.0,0.41704460
12754,709,1,3.0,0.5,3.0,200.0,0.30354117
12755,709,0,0.0,0.0,0.0,0.0,0.18576865
12756,709,0,3.0,0.7,2.0,50.0,0.29050416
12757,709,0,3.0,0.7,2.0,50.0,0.29050416
12758,709,1,0.0,0.0,0.0,0.0,0.18576865
12760,709,0,0.0,0.95,3.0,200.0,0.44246643
12761,709,0,0.0,0.0,0.0,0.0,0.18576865
12798,712,1,6.0,0.95,2.0,50.0,0.30078316
12799,712,0,1.0,0.5,2.0,200.0,0.32509733
12800,712,0,0.0,0.0,0.0,0.0,0.18576865
12802,712,0,0.0,0.95,2.0,50.0,0.38250106
12803,712,0,0.0,0.0,0.0,0.0,0.18576865
12804,712,1,1.0,0.5,2.0,50.0,0.27753189
12806,712,0,0.0,0.0,0.0,0.0,0.18576865
12807,712,0,1.0,0.5,1.0,50.0,0.27324280
12808,712,1,0.0,0.95,1.0,800.0,0.65272244
12809,712,0,0.0,0.0,0.0,0.0,0.18576865
12810,712,0,0.0,0.95,2.0,800.0,0.65757854
12812,712,0,0.0,0.0,0.0,0.0,0.18576865
12813,712,0,1.0,0.7,2.0,800.0,0.58905808
12815,712,0,0.0,0.0,0.0,0.0,0.18576865
12906,718,1,6.0,0.95,2.0,50.0,0.30078316
12907,718,0,1.0,0.5,2.0,200.0,0.32509733
12908,718,0,0.0,0.0,0.0,0.0,0.18576865
